Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
05/21/1995,,,,,678223,416951,,,409404,,,494936,,564672,,,,,690614,
05/28/1995,,,,,684431,423746,,,404949,,,492309,,591314,,,,,696005,
06/04/1995,,,,,649179,365355,,,348260,,,436174,,532785,,,,,698137,
06/11/1995,,,,,660900,390720,,,381866,,,479145,,549940,,,,,696080,
06/18/1995,,,,,694791,383563,,,359778,,,451878,,555539,,,,,693660,
06/25/1995,,,,,707501,416441,,,415668,,,471731,,563149,,,,,705611,
07/02/1995,,,,,691622,399604,,,368484,,,461464,,527770,,,,,707002,
07/09/1995,,,,,613880,415589,,,357879,,,444563,,529161,,,,,707294,
07/16/1995,,,,,682685,421993,,,394133,,,457983,,533135,,,,,706862,
07/23/1995,,,,,710681,453941,,,454663,,,460451,,547300,,,,,705571,
07/30/1995,,,,,725939,465491,,,448829,,,470073,,557607,,,,,707853,
08/06/1995,,,,,704174,455504,,,440755,,,454637,,517937,,,,,710905,
08/13/1995,,,,,731120,527597,,,481097,,,511310,,587475,,,,,706542,
08/20/1995,,,,,728359,512351,,,475340,,,495996,,587909,,,,,708920,
08/27/1995,,,,,705992,494749,,,450310,,,472286,,549987,,,,,712792,
09/03/1995,,,,,674299,460285,,,445302,,,459480,,536886,,,,,713958,
09/10/1995,,,,,666146,348625,,,336146,,,400840,,501022,,,,,689923,
09/17/1995,,,,,645502,388649,,,325742,,,428233,,518014,,,,,695901,
09/24/1995,,,,,663088,400695,,,352484,,,421415,,559919,,,,,696210,
10/01/1995,,,,,633837,363362,,,352781,,,412933,,543587,,,,,700412,
10/08/1995,,,,,671027,437536,,,378203,,,438271,,564664,,,,,699732,
10/15/1995,,,,,689188,417863,,,386793,,,469716,,607607,,,,,702542,
10/22/1995,,,,,666444,425163,,,358113,,,461055,,593347,,,,,704373,
10/29/1995,,,,,663339,370592,,,362761,,,463819,,567215,,,,,704507,
11/05/1995,,,,,696326,400731,,,364093,,,433601,,536493,,,,,695153,
11/12/1995,,,,,638918,366344,,,382419,,,439188,,515617,,,,,675225,
11/19/1995,,,,,631152,374926,,,383937,,,432514,,532205,,,,,677925,
11/26/1995,,,,,727014,530320,,,491984,,,564606,,662062,,,,,700481,
12/03/1995,,,,,684490,354913,,,390907,,,449132,,504365,,,,,697838,
12/10/1995,,,,,715003,433319,,,409963,,,486427,,591995,,,,,698726,
12/17/1995,,,,,701315,393551,,,398497,,,469643,,514872,,,,,692069,
12/24/1995,,,,,699409,435347,,,402643,,,449740,,476642,,,,,713599,
12/31/1995,,,,,763143,701573,,,596650,,,647614,,806269,,,,,739749,
01/07/1996,,,,,694157,391112,,,362386,,,531583,,555289,,,,,720073,
01/14/1996,,,,,614481,295292,,,354359,,,410633,,400242,,,,,590485,
01/21/1996,,,,,621087,330317,,,335954,,,417686,,480307,,,,,632499,
01/28/1996,,,,,627837,301075,,,313388,,,409596,,465980,,,,,623779,
02/04/1996,,,,,543824,254058,,,252375,,,382594,,384376,,,,,544289,
02/11/1996,,,,,606989,319997,,,300165,,,405234,,416196,,,,,549696,
02/18/1996,,,,,678633,423150,,,415489,,,447703,,521523,,,,,622992,
02/25/1996,,,,,682934,446492,,,447398,,,442123,,557961,,,,,635259,
03/03/1996,,,,,618704,349110,,,293102,,,419822,,452880,,,,,622937,
03/10/1996,,,,,642211,391022,,,326024,,,452742,,466482,,,,,606885,
03/17/1996,,,,,649939,427675,,,380904,,,495646,,547341,,,,,608619,
03/24/1996,,,,,649436,456962,,,410195,,,500939,,544107,,,,,638386,
03/31/1996,,,,,657222,455856,,,380754,,,506560,,527145,,,,,643765,
04/07/1996,,,,,705589,528879,,,446966,,,536482,,581858,,,,,643891,
04/14/1996,,,,,687935,523922,,,453827,,,554711,,612433,,,,,704618,
04/21/1996,,,,,643320,426204,,,384473,,,491933,,538128,,456244,,,703714,
04/28/1996,,,,,671932,438638,,,350993,,,501567,,539721,,438073,,,709204,
05/05/1996,,,,,660433,445314,,,313363,,,498889,,545435,,389049,,,714660,
05/12/1996,,,,,610216,398160,,,299188,,,490605,,507709,,474077,,,714227,
05/19/1996,,,,,650771,448005,,,345469,,,508077,,562446,,465067,,,717182,
05/26/1996,,,,,664721,429256,,,323864,,,510253,,550411,,469829,,,723518,
06/02/1996,,,,,611246,415345,,,281452,,,479050,,499896,,477038,,,729838,
06/09/1996,,,,,647302,398961,,,273491,,,488776,,491863,,483680,,,720042,
06/16/1996,,,,,592002,390309,,,283163,,,443393,,467061,,489671,,,722807,
06/23/1996,,,,,678060,404280,,,360541,,,472392,,472380,,493646,,,729020,
06/30/1996,,,,,652671,387881,,,359466,,,493870,,506975,,495279,,,733278,
07/07/1996,,,,,645936,411983,,,306878,,,472773,,450958,,498993,,,715939,
07/14/1996,,,,,651355,429222,,,357873,,,471462,,477845,,495023,,,745086,
07/21/1996,,,,,684324,464446,,,355040,,,508401,,530911,,495500,,,741955,
07/28/1996,,,,,678788,453551,,,357276,,,526582,,527047,,499895,,,748475,
08/04/1996,,,,,644654,455789,,,371030,,,524869,,514421,,501639,,,742274,
08/11/1996,,,,,669997,490936,,,386657,,,536124,,537147,,505719,,,743707,
08/18/1996,,,,,700738,531195,,,379093,,,541711,,574271,,507824,,,745738,
08/25/1996,,,,,659793,467966,,,357021,,,531980,,525998,,504554,,,741546,
09/01/1996,,,,,625106,444636,,,332999,,,525811,,515666,,506240,,,727626,
09/08/1996,,,,,567101,327568,,,182635,,,433168,,428888,,507443,,,650911,
09/15/1996,,,,,560295,367013,,,205217,,,411369,,475539,,504340,,,664313,
09/22/1996,,,,,589435,376787,,,233460,,,421102,,481593,,504646,,,695070,
09/29/1996,,,,,591096,380424,,,238117,,,434622,,510331,,497786,,,706344,
10/06/1996,,,,,601626,372459,,,255565,,,465400,,525148,,505096,,,686569,
10/13/1996,,,,,650150,422438,,,325821,,,478842,,549701,,505412,,,714759,
10/20/1996,,,,,660029,425648,,,311307,,,495618,,571147,,508677,,,722263,
10/27/1996,,,,,607193,376197,281962,,276088,,,470712,,539592,,509706,,,695195,
11/03/1996,,,,,564089,356674,412787,,263191,,,432023,,453817,,511291,,,633719,
11/10/1996,,,,,622480,381167,423495,,317973,,,480916,,498841,,512970,,,654942,
11/17/1996,,,,,570321,353578,414560,,296410,,,452102,,509224,,511423,,,663069,
11/24/1996,,,,,545595,322883,579370,,286547,,,459579,,472739,,514844,,,651089,
12/01/1996,,,,,733802,512812,636427,,446134,,,604475,,631522,,515925,,,741578,
12/08/1996,,,,,686088,447709,592689,,358073,,,489139,,527981,,509526,,,719400,
12/15/1996,,,,,674752,435913,607390,,349133,,,404168,,526481,,510483,,,714210,
12/22/1996,,,,,684916,439188,628117,,295906,,,475578,,419752,,514525,,,703463,
12/29/1996,,,,,839693,727685,657072,,568758,,,720504,,784679,,567225,,,826357,
01/05/1997,,,,,766149,582953,683617,,464441,,,627284,,683570,,537500,,,812390,
01/12/1997,,,,,572935,357368,633410,,335036,,,461658,,415501,,525360,,,690068,
01/19/1997,,,,,577878,380914,630606,,365417,,,457897,,476905,,525058,,,653615,
01/26/1997,,,,,504349,298127,634725,,344700,,,441146,,447299,,528025,,,598252,
02/02/1997,,,,,548416,326988,604044,,362492,,,428261,,437927,,505583,,,586707,
02/09/1997,,,,,511022,290172,636761,,367716,,,436127,,421283,,533171,,,574397,
02/16/1997,,,,,621031,446264,463720,,424695,,,482170,,515618,,533228,,,651731,
02/23/1997,,,,,595655,411664,594777,,512300,,,446494,,489478,,530230,,,692656,
03/02/1997,,,,,467402,308091,590835,,,,,376867,,433043,,529949,,,637455,
03/09/1997,,,,,556640,368466,591345,,,,,277938,,467399,,534080,,,662152,
03/16/1997,,,,,569906,413899,609550,,,,,397186,,470951,,534025,,,638360,
03/23/1997,,,,,614734,405661,613390,,,,,526932,,490162,,535421,,,691288,
03/30/1997,,,,,695421,559440,626877,,,,,549296,,603151,,539445,,,735283,
04/06/1997,,,,,640003,488745,616730,,,,,551363,,545597,,538040,,,728721,
04/13/1997,,,,,542024,364068,605151,,309110,,,484946,,451078,,539723,,,660598,
04/20/1997,,,,,616623,399311,610961,,324112,,,500829,,466186,,541091,,,679931,
04/27/1997,,,,,661233,450862,618599,,357112,,,535070,,511971,,540295,,,730638,
05/04/1997,,,,,615609,395089,616338,,234047,,,492194,,495418,,540871,,,689047,
05/11/1997,,,,,516989,344335,612458,,227125,,,482376,,467437,,545093,,,692308,
05/18/1997,,,,,586678,386344,632427,,235994,,,507581,,470228,,547520,,,704926,
05/25/1997,,,,,624231,413522,640293,,271987,,,534100,,503466,,548604,,,740649,
06/01/1997,,,,,513315,339514,643267,,214715,,,480416,,444172,,547940,,,743591,
06/08/1997,,,,,501991,380488,637227,,222641,,,493998,,440009,,551174,,,730494,
06/15/1997,,,,,562115,356804,625585,,265384,,,462680,,440008,,550713,,,741790,
06/22/1997,,,,,594822,388385,633244,,327966,,,507153,,440432,,550346,,,745675,
06/29/1997,,,,,634855,485469,640986,,338448,,,521394,,472335,,551848,,,745893,
07/06/1997,,,,,554941,443137,654330,,269960,,,435490,,446936,,557684,,,677213,
07/13/1997,,,,,620404,472010,651151,,294705,,,483432,,459585,,558503,,,748579,
07/20/1997,,,,,639045,482901,651156,,303919,,,507704,,479731,,561231,,,746288,
07/27/1997,,,,,625582,514635,661552,,342097,,,511568,,513900,,560701,,,795770,
08/03/1997,,,,,636386,537955,665169,,364039,,,527808,,512522,,561153,,,789646,
08/10/1997,,,,,615987,547581,661871,,390150,,,543328,,547209,,562194,,,775182,
08/17/1997,,,,,654903,559582,662454,,396802,,,547747,,565980,,563268,,,797961,
08/24/1997,,,,,601192,517910,669552,,370346,,,535085,,537754,,562062,,,767262,
08/31/1997,,,,,559834,511381,671023,,346138,,,526560,,531153,,563628,,,747177,
09/07/1997,,,,,385159,324850,661915,,294192,,,362378,,410196,,561018,,,608600,
09/14/1997,,,,,436744,378942,652683,,311651,,,421558,,450265,,564688,,,677953,
09/21/1997,,,,,473181,385722,657559,,312664,,,432116,,477527,,563783,,,691130,
09/28/1997,,,,,508759,375360,660928,,352152,,,446466,,474693,,563444,,,698986,
10/05/1997,,,,,516441,382906,666480,,391125,,,445993,,496264,,563096,,,665475,
10/12/1997,,,,,558458,432974,670889,,411987,,,485903,,528017,,569993,,,684186,
10/19/1997,,,,,549890,438723,663212,,441795,,,470745,,561034,,563350,,630828,739532,
10/26/1997,,,,,529002,403065,657357,,309815,,,477111,,537219,,563423,,724213,715449,
11/02/1997,,,,,443340,348112,671063,,238888,,,400336,,431358,,563448,,670304,663382,
11/09/1997,,,,,525481,374778,661003,,296293,,,447068,,465125,,563389,,754386,637242,
11/16/1997,,,,,563643,367210,668936,,319870,,,462218,,488227,,563962,,644121,659240,
11/23/1997,,,,,556645,323896,673563,,289610,,,453215,,462802,,562627,,756492,659164,
11/30/1997,,,,,714866,555915,692148,,465520,,,612934,,648420,,566835,,810968,774142,
12/07/1997,,,,,656049,450053,660428,,352116,,,466883,,474088,,562016,,796753,701004,
12/14/1997,,,,,632085,454827,658544,,342874,,,492244,,503330,,561694,,793589,704929,
12/21/1997,,,,,655208,450454,671255,,287979,,,469795,,413216,,563853,,798660,698825,
12/28/1997,,,,,802246,633124,684492,,415992,,,643007,,655833,,598361,,873877,875808,
01/04/1998,,,,,791909,671440,719262,,562639,,,718889,,698977,,605164,,850663,879864,
01/11/1998,,,,,548855,354526,690356,,327758,,,470746,,470903,,563653,,800239,715589,
01/18/1998,,,,,517896,379684,647412,,341528,,,469639,,448579,,562535,,797481,646405,
01/25/1998,,,,,498901,293084,614188,,401723,,,435282,,400745,,553462,,802440,651109,
02/01/1998,,,,,491414,259354,621649,,,,,427700,,402259,,551823,,801929,644723,
02/08/1998,,,,,462691,247806,593729,,,,,407059,,400373,,554743,,798506,626625,
02/15/1998,,,,,534979,437190,617771,,,,,493112,,460318,,551025,,799732,679596,
02/22/1998,,,,,564573,430227,670636,,,,,472485,,517451,,560207,,802273,703455,
03/01/1998,,,,,537311,319420,635891,,,,,460516,,449323,,563207,,798182,693049,
03/08/1998,,,,,560293,335067,643385,,,,,475012,,485967,,554282,,804279,622918,
03/15/1998,,,,,590461,401255,659350,,,,,518938,,475684,,550263,,799203,700170,
03/22/1998,,,,,629588,444476,683278,,,,,538672,,534029,,551088,,800528,689181,
03/29/1998,,,,,614322,434582,682762,,,,,530686,,509141,,551403,,805082,707847,
04/05/1998,,,,,591854,383184,647499,,,,,480970,,420989,,553755,,808447,622209,
04/12/1998,,,,,698640,535375,686053,,,,,567565,,519067,,553407,,814406,785008,
04/19/1998,,,,,715135,548023,684118,,,,,578626,,562053,,556331,,802568,783536,
04/26/1998,,,,,608177,439157,672905,,,,,513687,,480698,,553017,,803935,703934,
05/03/1998,,,,,592959,383681,674260,,,,,505433,,466996,,553559,,802938,681108,
05/10/1998,,,,,540077,362642,669652,,,,,488264,,416835,,551358,,800983,712458,
05/17/1998,,,,,569871,361669,674798,,,,,500210,,438368,,553592,,804308,703196,
05/24/1998,,,,,596945,399102,681316,,,,,528543,,500777,,553144,,805954,710748,
05/31/1998,,,,,506555,330376,675464,,,,,464632,,404816,,546840,,803183,674801,
06/07/1998,,,,,565221,362877,677475,,,,,487094,,404389,,541764,,805676,707176,
06/14/1998,,,,,642094,421552,676908,,,,,528685,,452079,,549981,,807614,757297,
06/21/1998,,,,,636412,420963,679907,,,,,488484,,436959,,539356,,813300,729807,
06/28/1998,,,,,653359,434584,679933,,,,,508262,,451145,,546786,,812324,744999,
07/05/1998,,,,,586994,384680,670225,,,,,424852,,400993,,503848,,753653,654256,
07/12/1998,,,,,658928,426060,681198,,,,,493019,,415409,,547113,,814589,685707,
07/19/1998,,,,,683645,446645,678727,,,,,508905,,446292,,559434,,811551,756568,
07/26/1998,,,,,702545,447362,673126,,,,,531901,,485875,,555262,,813166,763445,
08/02/1998,,,,,706882,481003,680660,,,,,517129,,468418,,556403,,818535,755933,
08/09/1998,,,,,691727,485807,679300,,,,,534168,,494930,,561209,,816377,749972,
08/16/1998,,,,,693595,516557,684373,,,,,552690,,502102,,558442,,818561,776886,
08/23/1998,,,,,618551,475227,683356,,,,,523462,,449723,,557426,,818863,723643,
08/30/1998,,,,,542956,413805,670173,,,,,474979,,410039,,522461,,824408,638256,
09/06/1998,,,,,529208,375544,647294,,,,,427771,,384477,,515635,,822329,558481,
09/13/1998,,,,,485941,323039,616823,,,,,392929,,405299,,455907,,819025,633892,
09/20/1998,,,,,562593,332734,647279,,,,,453453,,456256,,471056,,931077,655497,
09/27/1998,,,,,564812,339649,652988,,,,,421589,,448655,,470724,,820589,662480,
10/04/1998,,,,,616865,351606,633643,,,,,424953,,422094,,445753,,823434,625051,
10/11/1998,,,,,650576,450250,676828,,,,,500039,,525107,,531150,,826495,689199,
10/18/1998,,,,,691859,408164,682020,,,,,475265,,524912,,497213,,819282,744781,
10/25/1998,,,,,644018,375172,676552,,,,,450702,,492658,,485283,,822182,702173,
11/01/1998,,,,,537755,289028,632296,,,,,349388,,392736,,427450,,823426,618528,
11/08/1998,,,,,592065,331894,651020,,,,,419792,,447156,,472716,,825130,653053,
11/15/1998,,,,,697668,395154,657188,,,,,477703,,484435,,504340,,820156,680296,
11/22/1998,,,,,635457,318321,651125,,,,,420211,,429706,,479480,,821097,631472,
11/29/1998,,,,,774813,539119,694504,,,,,618223,,610606,,564334,,846977,818253,
12/06/1998,,,,,724041,423982,663573,,,,,469793,,460006,,493435,,822221,670569,
12/13/1998,,,,,721593,405851,663181,,,,,476569,,461498,,495383,,933996,683677,
12/20/1998,,,,,704540,399367,637399,,,,,472258,,372308,,526543,,828521,679260,
12/27/1998,,,,,826039,532694,675144,,,,,637365,,512559,,577946,,981588,866803,
01/03/1999,,,,,854285,670573,703424,,,,,773878,,735494,,617919,,989132,903824,
01/10/1999,,,,,604929,377393,626180,,,,,459332,,438390,,546789,,840619,714001,
01/17/1999,,,,,570876,329216,606543,,,,,457169,,403925,,512539,,835021,620346,
01/24/1999,,,,,544391,282953,649434,,,,,409803,,471265,,476674,,842989,607016,
01/31/1999,,,,,543640,245291,529080,,,,,384978,,414605,,446994,,841484,554082,
02/07/1999,,,,,531384,220083,521430,,,,,382650,,387873,,450334,,844634,527082,
02/14/1999,,,,,575850,370077,583328,,,,,462941,,484285,,494103,,844483,587010,
02/21/1999,,,,,605825,416436,612764,,,,,451506,,555139,,518445,,843721,701895,
02/28/1999,,,,,590452,265736,551604,,,,,403443,,431814,,474593,,847230,558248,
03/07/1999,,,,,509962,291697,577169,,,,,433574,,447817,,465703,,843978,540351,
03/14/1999,,,,,561700,347022,652642,,,,,477817,,527709,,517307,,848099,632243,
03/21/1999,,,,,627901,399503,636306,,,,,522684,,552957,,514643,,851059,665068,
03/28/1999,,,,,658591,394096,657219,,,,,513475,,508233,,520329,,843815,654509,
04/04/1999,,,,,698195,531793,642282,,,,,556366,,580314,,501670,,851585,780239,
04/11/1999,,,,,677366,515221,677548,,,,,546625,,611617,,511124,,844159,779689,
04/18/1999,,,,,556520,341258,555475,,,,,480221,,460179,,442321,,846833,609022,
04/25/1999,,,,,615885,386426,593486,,,,,487769,,513444,,442995,,845483,671726,
05/02/1999,,,,,604321,324141,565912,,,,,463456,,477645,,414753,,854622,648425,
05/09/1999,,,,,528853,321911,549653,,,,,427034,,473330,,371719,,855643,677030,
05/16/1999,,,,,556669,337278,590335,,,,,450485,,498355,,417323,,858808,632437,
05/23/1999,,,,,543224,359380,632184,,,,,463574,,506360,,448899,,861315,662587,
05/30/1999,,,,,566524,373463,582481,,,,,470530,,481050,,410349,,864679,670388,
06/06/1999,,,,,516137,316221,538758,,,,,421890,,426168,,409406,,855748,658549,
06/13/1999,,,,,552232,303601,546457,,,,,433800,,460506,,402809,,854935,668826,
06/20/1999,,,,,549994,324171,543380,,,,,429589,,383958,,412257,,860234,685524,
06/27/1999,,,,,622917,395900,596566,,,,,482525,,461711,,457480,,862783,699808,
07/04/1999,,,,,563554,363689,505225,,,,,431182,,407079,,352479,,820679,624999,
07/11/1999,,,,,606702,377594,486224,,,,,465521,,385981,,411200,,869539,643511,
07/18/1999,,,,,634921,377635,583810,,,,,481610,,436466,,416972,,881271,676634,
07/25/1999,,,,,662068,425394,553957,,,,,488872,,452306,,446964,,869974,717016,
08/01/1999,,,,,638125,428335,544289,,,,,505214,,452804,,465714,,869372,693735,
08/08/1999,,,,,658504,443907,601281,,,,,513598,,467146,,462892,,878976,729192,
08/15/1999,,,,,667562,474805,570456,,,,,526944,,522758,,484468,,869230,734179,
08/22/1999,,,,,646198,464755,561441,,,,,502951,,499090,,481579,,866065,726963,
08/29/1999,,,,,604355,406732,516604,,,,,479255,,479405,,425628,,875926,672356,
09/05/1999,,,,,606726,418180,523106,,,,,436915,,434641,,431929,,875772,594636,
09/12/1999,,,,,,350368,536852,,,,,375318,,395522,,333248,,880717,601218,
09/19/1999,,,,,,332290,591533,,,,,400044,,387457,,367552,,876449,630477,
09/26/1999,,,,,,341052,610075,,,,,409835,,419616,,396048,,885051,619728,
10/03/1999,,,,,,325330,594119,,,,,372845,,411979,,370848,,886261,610615,
10/10/1999,,,,,,424706,651604,,,,,475482,,469231,,445560,,885627,674814,
10/17/1999,,,,,,405029,626520,,,,,465770,,501045,,437287,,889473,727306,
10/24/1999,,,,,,390236,612626,,,,,470521,,473390,,448458,,888071,696502,
10/31/1999,,,,,,292024,520261,,,,,374972,,404950,,392280,,896172,605669,
11/07/1999,,,,,,324741,548075,,,,,410987,,403665,,404985,,913819,600340,
11/14/1999,,,,,420766,364468,577323,,,,,475952,,474765,,448942,,910038,650879,
11/21/1999,,,,,584490,303501,541448,,,,,415354,,415868,,438602,,1033988,594225,
11/28/1999,,,,,702611,556665,666661,,,,,627013,,575567,,506732,,938722,849034,
12/05/1999,,,,,605549,354448,573176,,,,,446427,,442934,,432892,,913871,645390,
12/12/1999,,,,,642939,404491,572227,,,,,490994,,476878,,448402,,910025,732376,
12/19/1999,,,,,640686,341681,513249,,,,,459040,,384210,,464134,,914053,659817,
12/26/1999,,,,,600749,335317,429657,,,,,440272,,310000,,474664,,1060162,715999,
01/02/2000,,,,,737518,514784,656076,,,,,626638,,492770,,575779,,1073188,916885,
01/09/2000,,,,,500210,307890,431218,,,,,459070,,387784,,499660,,927843,614725,
01/16/2000,,,,,542212,310988,510398,,,,,458927,,379091,,486611,,929752,548217,
01/23/2000,,,,,436007,244369,511264,,,,,369924,,309633,,436514,,930450,523618,
01/30/2000,,,,,403743,229414,537808,,,,,360060,,302842,,389344,,931178,552114,
02/06/2000,,,,,426611,236115,537371,,,,,354250,,265584,,399676,,937552,551417,
02/13/2000,,,,,512638,275627,598814,,,,,416994,,367487,,449687,,938336,604790,
02/20/2000,,,,,574884,338490,668813,,,,,463980,,431899,,496965,,935542,669310,
02/27/2000,,,,,564539,495900,641064,,,,,462127,,445047,,490799,,934636,718616,
03/05/2000,,,,,484837,397737,475094,,,,,408893,,314551,,398964,,934933,592331,
03/12/2000,,,,,590934,468280,530348,,,,,473726,,415271,,469197,,933213,682852,
03/19/2000,,,,,639996,563412,614970,,,,,541897,,499734,,516770,,937600,714757,
03/26/2000,,,,,622840,579052,534060,,,,,520849,,450514,,487256,,939304,723510,
04/02/2000,,,,,621958,585919,452947,,,,,507158,,428125,,440693,,960835,687051,
04/09/2000,,,,,577354,560531,455359,,,,,498855,,414637,,411997,,958265,673042,
04/16/2000,,,,,628881,577023,490769,,,,,497403,,408415,,422882,,959999,653098,
04/23/2000,,,,,704379,670335,594161,,,,,584443,,581419,,496469,,964737,842185,
04/30/2000,,,,,665527,658822,572627,,,,,547309,,532858,,466903,,961711,788499,
05/07/2000,,,,,583238,635639,524384,,,,,467693,,414529,,395072,,959589,685891,
05/14/2000,,,,,553045,623447,468183,,,,,412078,,351368,,339707,,963134,629997,
05/21/2000,,,,,572556,639553,521017,,,,,458208,,445200,,407595,,964387,672175,
05/28/2000,,,,,593707,639363,530338,,,,,494901,,453675,,416385,,962857,707038,
06/04/2000,,,,,531987,638408,444443,,,,,433509,,389214,,305835,,964310,658153,
06/11/2000,,,,,584832,641213,470967,,,,,409962,,393685,,354428,,956694,698928,
06/18/2000,,,,,580531,642219,482660,,,,,434206,,387175,,359280,,964503,693136,
06/25/2000,,,,,531810,699916,509874,,,,,466910,,415184,,397908,,961264,663014,
07/02/2000,,,,,571856,552519,508103,,,,,420702,,378121,,379915,,968402,598681,
07/09/2000,,,,,615941,529418,447645,,,,,422338,,382369,,357707,,969515,604574,
07/16/2000,,,,,631028,542848,463591,,,,,446544,,421093,,383361,,966584,649702,
07/23/2000,,,,,663000,573144,453475,,,,,470214,,446519,,411823,,970981,690054,
07/30/2000,,,,,660339,579991,462306,,,,,459603,,460648,,430272,,974824,688351,
08/06/2000,,,,,654613,592320,462572,,,,,504406,,445928,,462676,,972985,689155,
08/13/2000,,,,,641972,643905,475490,,,,,499496,,493595,,482696,,973930,690966,
08/20/2000,,,,,634509,667066,475142,,,,,483019,,462498,,485068,,973104,708091,
08/27/2000,,,,,611776,659056,456763,,,,,451733,,460731,,447759,,964452,657487,
09/03/2000,,,,,573541,676825,505669,,,,,408790,,421336,,455806,,976522,617201,
09/10/2000,,,,,466868,506061,420932,,,,,301431,,380776,,304262,,970056,537844,
09/17/2000,,,,,523308,,464076,,,,,347133,,434313,,332783,,969988,582938,
09/24/2000,,,,,524316,,491365,,,,,350522,,435298,,330723,,971283,556071,
10/01/2000,,,,,494050,,458117,,,,,310316,,430809,,322541,,968967,555437,
10/08/2000,,,,,592822,,522914,,,,,429481,,476127,,398637,,977709,606330,
10/15/2000,,,,,568568,,511388,,,,,423529,,523851,,393870,,977671,678931,
10/22/2000,,,,,622269,,537325,,,,,429519,,540364,,401258,,978184,632831,
10/29/2000,,,,,551507,,517124,,,,,389391,,511933,,361072,,978596,603932,
11/05/2000,,,,,552257,,486462,,,,,380498,,473228,,339452,,974363,558708,
11/12/2000,,,,,593731,,519864,,,,,421174,,547467,,400177,,976833,600778,
11/19/2000,,,,,551034,,498848,,,,,380890,,554365,,367540,,973330,567278,
11/26/2000,,,,,732458,,573088,,,,,601616,,708906,,448651,,1004635,864781,
12/03/2000,,,,,586468,,479510,,,,,399207,,514332,,340787,,975478,561485,
12/10/2000,,,,,636570,,538939,,,,,469147,,571367,,415406,,971383,664813,
12/17/2000,,,,,628356,,482939,,,,,428869,,536730,,386409,,976414,613318,
12/24/2000,,,,,584433,,391752,,,,,428256,,535344,,410636,,1113833,690585,
12/31/2000,,,,,927536,,749262,,,,,800147,,949723,,608747,,1115828,1006188,
01/07/2001,,,,,571065,,436725,,,,,516707,,718774,,470791,,1005790,708059,
01/14/2001,,,,,550802,,470949,,,,,446955,,710686,,435151,,1005320,624206,
01/21/2001,,,,,505542,,435419,,,,,402938,,740119,,386461,,1018959,568128,
01/28/2001,,,,,499414,,435685,,,,,401160,,895875,,349347,,1007660,540377,
02/04/2001,,,,,484241,,435818,,,,,381481,,,,367423,,1008174,528176,
02/11/2001,,,,,526627,,455758,,,,,382725,,,,385467,,1007037,531080,
02/18/2001,,,,,672196,,618516,,,,,492882,,,,470515,,1005694,667376,
02/25/2001,,,,,643491,,648776,,,,,524535,,,,467396,,1003669,672113,
03/04/2001,,,,,560452,,507193,,,,,412237,,,,372606,,1002691,602451,
03/11/2001,,,,,605723,,469708,,,,,444899,,,,420795,,1001650,587135,
03/18/2001,,,,,628089,,465865,,,,,554185,,,,465400,,1000294,685335,
03/25/2001,,,,,645975,,491287,,,,,513265,,,,460457,,1000684,675928,
04/01/2001,,,,,623577,,493311,,,,,511911,,,,442783,,999755,694216,
04/08/2001,211761,,,,651938,,383928,,,,,467799,,,,385207,,1001819,667907,
04/15/2001,446174,,,,715794,,504712,,,,,600032,,,,461342,,996904,837632,
04/22/2001,468091,,,,685092,,536134,,,,,568893,,,,451505,,998001,821705,
04/29/2001,494263,,,,618011,,487294,,,,,468687,,,,417256,,998922,663108,
05/06/2001,418006,,,,612679,,432542,,,,,443812,,,,371823,,999899,645620,
05/13/2001,611932,,,,561741,,369173,,,,,405948,,,,322969,,1005330,585463,
05/20/2001,677755,,,,598910,,410904,,,,,471207,,,,377329,,1004297,643172,
05/27/2001,731127,,,,669633,,509524,,,,,480738,,,,444408,,1005132,709949,
06/03/2001,628672,,,,588253,,370599,,,,,453530,,,,353263,,1006938,675921,
06/10/2001,806381,,,,658088,,420215,,,,,467237,,,,346033,,1009013,676533,
06/17/2001,873776,,,,657154,,404758,,,,,464538,,,,355686,,1005742,656778,
06/24/2001,870100,,,,670129,,473923,,,,,445861,,,,393458,,1007874,643852,
07/01/2001,871664,,,,641579,,436838,,,,,446632,,,,379673,,1011053,628227,
07/08/2001,802126,,,,689712,,474523,,,,,453934,,,,397544,,1017890,588899,
07/15/2001,863872,,,,679175,,442545,,,,,454923,,,,384824,,1013390,636594,
07/22/2001,896066,,,,715896,,465456,,,,,479390,,,,438091,,1016290,682840,
07/29/2001,892096,,,,714302,,499231,,,,,501259,,,,444702,,1020789,699985,
08/05/2001,888762,,,,739277,,518833,,,,,549309,,,,451373,,1034932,713084,
08/12/2001,886119,,,,736472,,474289,,,,,509323,,,,467951,,1023575,693849,
08/19/2001,870973,,,,711622,,471035,,,,,509737,,,,461819,,1028762,695785,
08/26/2001,812745,,,,655940,,457952,,,,,449323,,,,434067,,1028881,629646,
09/02/2001,838712,,,,669559,,499035,,,,,417621,,,,422238,,1027709,609207,
