Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
06/23/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
06/30/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
07/07/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
07/14/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
07/21/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
07/28/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
08/04/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
08/11/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
08/18/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
08/25/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
09/01/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
09/08/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
09/15/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
09/22/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
09/29/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
10/06/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
10/13/2002,Ford Center,,,,Lunt-Fontanne,,Shubert,,,Neil Simon,,Imperial,Winter Garden,,,Nederlander,,New Amsterdam,Majestic,
